Review ID,Username,Rating,Review Text,Date,label
dcaa0fde-8e1f-444e-8a74-c226c2266238,Pengguna Google,5,beli pulsa... pulsanya ga masuk tapi saldo di potong 👍👍,2026-04-06 4:38:40,1
dcbad844-e651-4d9c-b602-c05244a00c7a,Pengguna Google,2,layanannya bagus tapi saya ga ngerti kenapa aplikasi sudah tidak tersedia di HP sayaa,2026-04-06 3:51:21,1
36abe529-4c00-4063-9193-0bb19eda7909,Pengguna Google,4,"syulit diakses , mencoba pesan tiket , tapi tiap hari tidak ada kereta , tampilan seperti 1bulan full booking utk semua jurusan. piye toh...???",2026-04-06 1:55:41,1
93da25a8-9fc6-43f9-b45e-9028da5f91b4,Pengguna Google,1,kenapa jadwal dari Sidoarjo ke Bojonegoro jadwalnya di ubah lebih pagi,2026-04-05 22:09:10,0
173ad5cd-4bcd-4a44-be65-a7ed9b858e67,Pengguna Google,5,pelayanan mudah Joss jiss,2026-04-05 19:34:34,0
a546542a-866f-434a-b702-c11545ef6127,Pengguna Google,5,aplikasi yg sangat bagus dan membantu,2026-04-05 19:00:10,0
3e396900-2db0-4b41-b973-f1df496dd69d,Pengguna Google,5,Memberikan kemudahan yg sangat baik,2026-04-05 16:07:32,0
66c13248-8e35-4d8d-b09b-18f3577cf598,Pengguna Google,2,"Di ubdate malah Lelet, dan selalu hilang jadwal. orang lagi urgen malah bikin kesel. sebelum di ubdate Sebulan jadwal masih tertera. ini setelah di ubdate. lagi nyari2 kursi dijadwal hari. tiba2 ilang aja semua gk muncul. ubdate yang mengecewakan.",2026-04-05 14:54:46,1
6b8ca8b7-acec-4777-8f59-2a4636fce8a2,Pengguna Google,5,"CS ramah , punya masalah call in App tersedia , dengan koneksi internet bebas pulsa , pelayanan cepat , cs sangat mudah di pahami , Greatest services of government industries 😁, Good Job KAI",2026-04-05 14:34:00,0
75d42b13-aa67-4514-8245-14529a28f3c5,Pengguna Google,4,"Overall bagus. Tapi tolong itu bug-nya diperbaiki, masa pas cek tiket ada (tersedia) pas lanjut isi data dll gak mau lanjut ke sesi berikutnya. Terus, untuk KA Kuala Stabas kenapa pemesanan tiketnya harus seminggu sebelum keberangkatan ya? Nggak bisa gitu kayak KA Rajabasa?? Full satu bulan tiketnya di spill dan udah bisa di booking. Terakhir, adain kereta malam dong untuk rute (OKU) Baturaja - Tanjung Karang (Bandar Lampung). Terima kasih.",2026-04-05 14:28:03,1
963043d4-cb8a-4bcc-9f47-2e70c0601c6d,Pengguna Google,1,sangat di perlukan ga ba di gunakan,2026-04-05 13:39:44,1
783a60e8-2465-4cc7-b05c-8962b6366233,Pengguna Google,5,"Aplikasinya sudah semakin bagus tapi sepertinya ada yg kurang pada menu batalkan pesanan pada kereta lokal, karena saya tdk bisa membatalkan pesanan kecuali manunggu 5 menit terlebih dahulu baru batal secara otomatis",2026-04-05 13:03:55,0
a3a1be18-94f5-4c72-bb4d-7c6419fae104,Pengguna Google,5,ekonomis. praktis. aman .terencan.nyaman,2026-04-05 12:56:27,0
8e9534f2-7a22-42cd-b0fa-c83a421f6edf,Pengguna Google,4,mempermudah beli tiket kereta api,2026-04-05 12:15:51,0
ca0d13b4-5df8-457b-9323-b4d2f1173cf7,Pengguna Google,1,"plis banget aku top up kai pay kepotong jadi ngaruh pembelian tiket pulang, mana biaya adminnya gede pas top up dari beberapa bank, dan pas pembelian tiket krl emang gak bisa cash yahh kalo offline harus pake kartu atau beli pake kai access😓😓👎👎",2026-04-05 10:38:05,0
aea3ad42-ec47-408f-9b6c-1c7107bc0b45,Pengguna Google,3,"Tolong tambahkan metode pembayarannya, terutama menggunakan BRI",2026-04-05 10:32:23,0
4ca1be00-e9fc-4455-b2d7-a3c4fab52a5e,Pengguna Google,5,cukup bagus dan cepat,2026-04-05 6:21:18,0
5705cf4b-3ad9-4b7a-a28c-d8fac98c9bb0,Pengguna Google,2,"sekarang sekarang aplikasi ini sering error tiket kadang tidak muncul sama sekali , tolong perbaiki kembali",2026-04-05 5:05:46,1
1cc8941c-7f1d-4211-981f-f20da16e4b27,Pengguna Google,3,tidak bisa masuk ke akun tersebut,2026-04-05 4:44:08,1
7ac85925-6be5-4b6c-babf-17a1a545d9ec,Pengguna Google,5,Bagus sekali Bisa refund 100% Walaupun estimasi sampai malah tidak pas Masih disyukuri Jangan Dengerin orang orang Yang Tidak menyukai aplikasi ini Mereka hanyalah orang aneh Yang Hanya Menurunkan kualitas aplikasi dan membangkrutkan Bisnis Kalian Mereka adalah buzzer buzzer aneh yang belum menyoba nya,2026-04-05 4:41:23,0
9214d0bc-9040-421a-af2d-20ab2c2b0e76,Pengguna Google,5,tiket kereta pagi habis terus... tolong di perbanyak gerbong kereta pagi,2026-04-05 2:40:30,0
77c0ad7f-006f-4a1d-a3ab-fd22109326e8,Pengguna Google,1,ngapain ada opsi pembatalan tiket kalo gak bisa dibatalkan via aplikasi,2026-04-05 2:10:31,0
239132c2-45cf-4e4a-adb8-a1f21e198ef6,Pengguna Google,1,mau batalin tiket gak bisaa ini gimna,2026-04-05 1:51:40,0
1120a031-3c9c-455f-8c66-0dbf973dabd3,Pengguna Google,5,alhamdulilah membuat meringankan beban dan tidak takut seperti naik bis,2026-04-04 21:54:12,0
90c16ff7-ca7d-4e07-9d9f-e0b15daefa2e,Pengguna Google,5,"Aplikasi ini sangat Berguna untuk mengetahui Rute LRT DAN KRL, Terima Kasih KAI",2026-04-04 17:17:24,0
98c3f303-76f6-4210-b6e0-7f8468b2232b,Pengguna Google,5,"aplikasi sudah bagus, namun saya ingin menyampaikan saran. tambahkan keterangan untuk nomor bangku tersebut compartement atasnya bisa untuk koper besar atau tidak. karena itu jadi informasi penting terutama bagi pengguna kelas ekonomi. terima kasih",2026-04-04 16:45:58,0
17d5159b-b2f6-47d1-bbbc-141e4d22fe98,Pengguna Google,1,"demi allah apk konyol, mau bayar pake qris tapi gasengaja ke-back malah pas liat menu transaksi opsi qrisnya udh gada. JDNYA GABISA BAYAR.",2026-04-04 15:20:47,1
a3ebd99d-e544-4395-887e-1a45f1be6c8c,Pengguna Google,3,"kursi tdk tersedia tp masih bs booking tiket, kenapa g di tutup aja kuotanya klo tdk tersedia kursinya",2026-04-04 13:45:15,1
4df71449-a1cb-4d58-95f1-471c2cb4ae92,Pengguna Google,1,"ini serius apkny bobrok ini, kalo ngga bisa bikin ngga ush maksa.",2026-04-04 12:39:25,0
0da38ebd-34a9-4d1e-a62c-9633bca36ab6,Pengguna Google,1,mau daftar tapi lemot banget,2026-04-04 12:38:18,1
5463cf6c-7272-4e80-adb8-03fede9a4240,Pengguna Google,3,rusak. kadang error gabisa liat tiket kadang muncul. please lah jadi makin kurang efesien,2026-04-04 10:51:13,1
c84b0050-2b4f-4fbd-864d-0f891ae13974,Pengguna Google,5,kok sekarang gabisa update lagi,2026-04-04 8:02:16,1
e1ccf894-ee46-4ea4-969f-b82e9aa77d6f,Pengguna Google,1,SANGAT RUMIT DAN BANYAK PILIHAN YANG NGGAM JELAS,2026-04-04 7:54:03,1
fe6a45e0-8a10-47e4-98b7-13e2f3614710,Pengguna Google,5,bisa terapkan tiket hangus jika tidak melakukan check in di hari keberangkatan. dengan kata lain itu menjadi kursi kosong yg bisa ditempati setiap orang. jangan lupa juga harus ada informasi agar penumpang tau. ini saran dari saya sebagai penumpang. terimakasih,2026-04-04 6:04:09,0
0fc1153b-914c-4430-bb11-22dea322db6f,Pengguna Google,5,sangat sangat membatu,2026-04-04 5:29:00,0
e8a50eff-9222-44c8-9e47-766112bbe137,Pengguna Google,1,kok nggak ada kereta nggk bisa mesen aplikasinya eror atau gimana,2026-04-04 4:04:02,1
04c90efe-da42-4738-bf4e-480bc8314d74,Pengguna Google,4,"opsi pembayarannya ditingkatin lagi ya, supaya pelanggan lebih mudah pilih mau bayar pakai apa",2026-04-04 3:11:40,0
bb769ffd-32a0-4dd9-846c-18d45cddfd75,Pengguna Google,5,sangat membantu saat mau traveling/bepergian antar kota👍👍👍,2026-04-04 2:17:04,0
9ec80162-725d-4aca-9b80-7bfe5d025f62,Pengguna Google,2,"Bagaimana bisa memesan kereta BIAS kemarin dan hari ini berbeda cara bayarnya. Aplikasi yg penting , tapi terpaksa karena hanya aplikasi ini yg bisa. 🙂 Saran : - Berikan masyarakat pilihan, tidak hanya dgn e-wallet, tapi pembayaran lewat ATM / mobile banking. Berikan waktu 10 - 15 menit supaya pemesanan yg belum terbayar tidak menumpuk di sistem. - Pembayaran lewat ATM / mobile dilakukan terpisah, jangan terkoneksi langsung lewat app Access KAI demi keamanan customer.",2026-04-04 2:14:25,0
15c25a04-9987-41c3-bfc1-75b40d9d98f4,Pengguna Google,1,"ALGORITMA YANG ANEH, PADAHAL BELUM MELAKUKAN BOOKING SAMA SEKALI TAPI DIANGGAP SUDAH MELAKUKAN BOOKING 6 KALI ""CANNOT BOOKING MORE THAN 6 BOOKING PER DAY"" SEHINGGA SAYA TIDAK DAPAT MELAKUKAN BOOKING TIKET PADA HARI ITU JUGA, JADINYA HARUS NUNGGU SAMPAI GANTI HARI DULU BARU BISA BOOKING TIKET LAGI, YAA KETINGGALAN KERETA LAH 😌😏",2026-04-04 1:08:04,1
75d948cf-9251-4e2b-8efe-4225aad280aa,Pengguna Google,5,Sangat baik pelayanan nya,2026-04-04 0:41:27,0
b616fe65-0b99-46b9-903b-88b6a10037cc,Pengguna Google,1,"nii apk kadang² juga,gua lagi liat liat tiket masa tiba tiba hilang semua jadwalnya di jam 01.00 malam hari,hadhhh kecewa ada permainan dengan calo kali yah",2026-04-03 18:02:27,1
19915577-691e-4564-91a9-58b3691ecaea,Pengguna Google,5,mantul buingiiiiddddzzzz ngidz ngidz ngidz,2026-04-03 15:46:07,0
cebdf289-bcc4-44dd-9ce1-4a83416e83a9,Pengguna Google,5,sangat membantu konsumen tanpa harus antri diloket.tq KAI,2026-04-03 14:29:20,0
8aab79d9-5960-4066-bf42-3cdda472e468,Pengguna Google,1,"apknya baguss mudah pembayaran, tapi sering bug, tiba tiba jadwal kereta ilang ssmuaaa",2026-04-03 14:12:44,1
fa60c731-7cf8-47ae-9cb4-008fd3814943,Pengguna Google,1,"setelah update tiba2 ga bisa di buka lagi, udah unistal malah gak bisa di instal lagi gmn ya?",2026-04-03 14:02:15,1
44702df8-677c-4271-8f82-da0bc00156a0,Pengguna Google,3,"maap saya turunin bintangnya tolong diperbaiki lagi masih banyak bug blkgan ini , aplikasi sblmnya padahal fine fine aja",2026-04-03 13:44:09,1
075cc1a6-3ff4-44ee-b33a-c3b8c018cd6b,Pengguna Google,5,"berguna banget lah,jadi ga ribet",2026-04-03 12:26:18,0
ae7b21e6-1343-4a46-a404-6e57b8811f97,Pengguna Google,1,"masa tiket ga berlaku untuk keluarga sendiri pdhl keluarga sendri nitip pesan kn tiket,pas sampai loket ga di terima krna alasan nama di tiket sm yg dtg beda pdhl yg dtg tersebut blm ad kata ktp mknya titip pesan tiket,terkhusus loket rantau parapat",2026-04-03 10:01:16,0
f33b2b88-e42b-4360-a829-eff3fb6a8b1f,Pengguna Google,1,"aneh ,anehnya , pesan tiket ke binjai, kuala bingei, kita harus pilih bandara. aneh kan.",2026-04-03 9:16:36,0
356f96e1-d37d-48ee-b2bf-c54f54298e56,Pengguna Google,3,di poco x3 pro aplikasinya kenapa tidak tersedia ya min?,2026-04-03 8:04:49,1
c3278135-0ac9-4750-b3b9-881c97dee6f1,Pengguna Google,4,sudah bagus dan mudah aplikasinya,2026-04-03 7:31:00,0
bdc31dc9-b2d2-44bc-9a0c-152a67bd0aed,Pengguna Google,5,pembatalan sangat mudah dan cepat tanpa bertele-tele,2026-04-03 6:32:49,0
206b2587-3729-4ec3-89ed-702db8cb3c9f,Pengguna Google,5,sudah ada peningkatan,2026-04-03 1:25:56,0
0a276f4d-38f0-48c2-94c4-17c654c6123a,Pengguna Google,5,Setelah update malah tidak bisa login ke member basic,2026-04-03 0:03:41,1
fa862e35-3922-4930-8a04-eebc528f011e,Pengguna Google,2,untuk updatan nya saya kasih bintang dua silahkan cari tau sendiri,2026-04-02 21:33:13,0
98d08ac7-f356-472c-bbbe-2b14639f83bf,Pengguna Google,1,"ribet, dikit dikit update",2026-04-02 16:58:02,0
409f0e16-efef-417f-8ad9-9f1efb54bc31,Pengguna Google,5,sangat membantu dan tak perlu ribet antri,2026-04-02 15:19:02,0
bed6d424-3d4c-499c-94a2-882d8ca3a0be,Pengguna Google,1,aplikasi tidak bisa digunakan,2026-04-02 14:27:24,1
c434e39b-e127-4393-bfe2-64c299ad082e,Pengguna Google,1,Mau bayar malah kaga bisa. gak jelas banget apk,2026-04-02 13:53:01,1
0c2b1514-767d-4850-a6e0-40f0846800b4,Pengguna Google,5,"ini aplikasi baru saya instal lagi kok jasi tidak praktis ya ...,lebih sulit sekarang .tolong dikembaikan yang seperti dulu yang lebih mudah",2026-04-02 13:12:17,1
b6817296-9bea-438f-a94d-04aea3ee24a9,Pengguna Google,1,daftar nya susah pake bngt,2026-04-02 12:32:54,1
680c5701-ca1b-4b40-8280-57398347227b,Pengguna Google,1,"tiket yang diharapkan tidak ada, disemua kategori, di semua jadwal",2026-04-02 12:29:11,1
3650ab6d-d6ef-4c33-ae4a-59424d7876e7,Pengguna Google,1,gila pesen tiket -2 Minggu dari kircok ke Kutoarjo jelas jelas kursi banyak tapi di tolak terus dengan no seat parah sih ini tapi cek di aplikasi sebelah jelas masih ada banyak dan mudah walau ada fee nya perlu perbaikan sih ini sistemnya kebanyakan bug,2026-04-02 12:23:49,1
65771ada-7ee4-4065-af40-1cea9a7f5b29,Pengguna Google,1,"sistem susah di accesssss,, call canter susah di hubungi, ketersedian 0, pdahal di aplikasi lain masih bisa",2026-04-02 11:40:35,1
20dbba0c-3f93-4edc-9a61-411159fe8f2d,Pengguna Google,1,kenapa sekarang ga bisa refund/cancel tiket kereta api bandara?,2026-04-02 11:26:41,0
4305a914-3d8b-47a9-91b6-a9753cd56b46,Pengguna Google,2,"akun saya kenapa jadi g bisa buat booking kereta,,",2026-04-02 11:01:58,1
bac3a45b-3e0a-4955-baba-d52f6023aaac,Pengguna Google,1,"banyak bug, malah jadi sering kehabisan tiket, jadinya harus milih yang lebih lama ngerugiin waktu",2026-04-02 10:36:12,1
a3c049e4-b2dd-47a3-bcc2-94c769b3f674,Pengguna Google,1,pesen tiket tanggal 2 bisa²nya yg kebeli tanggal 6,2026-04-02 10:34:39,1
b1501b91-475a-4193-8bf2-4425d0d14f2d,Pengguna Google,2,"terlalu ribet, gak bisa bayar pake bank selain mandiri",2026-04-02 10:07:31,0
7db1ff5c-e0c3-4eb8-af09-a6802856be78,Pengguna Google,5,Sangat Mudah pesan tiket kereta,2026-04-02 9:58:35,0
d9b5c3dc-2e28-43d3-a240-eaa35fb6dc03,Pengguna Google,1,aplikasi sangat jelek lagi pemesanan go show tiba-tiba daftar list hilang tolong perbaiki,2026-04-02 9:31:52,1
228dd436-cf65-410c-8ea8-02cb8593a1ee,Pengguna Google,1,"ini gmn ya loadingnya lama bgt, udh masukin kode otp muter² terus, gmn mai pesen tiket, hadeuhhh",2026-04-02 8:50:22,1
1cf14a9a-1f13-44ef-a171-131c7afbe19d,Pengguna Google,1,"Gak jelas, mesti klau musim lebaran pesan tiket mau pilih kursi sulit sekali.. tiba2 aja penuh.. padahal aslinya ada.. permainan orang dalam.. Aplikasi buat antek2 sama kerabat2 nya.. Sampah..",2026-04-02 8:41:03,0
9ed720cf-077f-417a-8a47-ca1624347706,Pengguna Google,4,good good.. lebih ditingkatkan lagi aja pelayanan ya agar konsumen kereta api merasa lebih nyaman,2026-04-02 7:14:44,0
c295f5ba-92a1-4317-8933-55d3095ca251,Pengguna Google,4,potongan pengembalian mohon dikurangi,2026-04-02 4:44:14,0
60266483-bda4-4365-a15b-bbac511e20a3,Pengguna Google,4,hellooo....saya gak bisa beli tiket ini. saya pencet berkali2 gak bisa buka,2026-04-02 4:42:47,1
e4a4d4fa-0fcb-41d6-97b2-20709f64525a,Pengguna Google,5,sangat memudahkan kita,2026-04-02 4:34:04,0
3b05b9ff-1fb3-426d-9437-888f184405fd,Pengguna Google,5,"aplikasi andalan jika ingin naik kereta api, fiturnya sangat enak untuk digunakan pemesanan tiket",2026-04-02 3:33:20,0
268ace99-9b6f-454f-ad72-0f79200ad903,Pengguna Google,1,"hampir setiap mau pesan tiket kereta pasti bermasalah ""idnum already exist"" hufftt.. capeee bangetttt",2026-04-02 1:45:58,1
4dd782ba-8224-4419-b991-cbcae631fe04,Pengguna Google,1,"Cacat, susah banget bayar error terus",2026-04-01 23:32:05,1
8187c310-5a9f-415f-97ce-c1bcf5d281f2,Pengguna Google,1,"Untuk kali ini, aplikasinya cukup mengecewakan (dalam dua hari terakhir ini) karena tidak bisa untuk mengecek jadwal kereta dan malahan tertulis ""tidak ada jadwal yang tersedia"". mohon untuk tindak lanjutnya. sehingga memudahkan customer untuk melihat jadwal keberangkatan kereta.",2026-04-01 23:27:55,1
5f4af0f2-b07e-458a-89c8-4b490bafaf3f,Pengguna Google,5,sangat membantu dan mempermudah buat mencari jadwal dan pemesanan tiket via online,2026-04-01 23:00:05,0
1ff1589b-83a5-4e13-a60d-d37dfc772818,Pengguna Google,1,ini apa lagi maintenance ya kok gak bisa mau pesan tiket kereta api,2026-04-01 22:07:19,1
066253aa-6e1d-4153-b933-4099290de9ce,Pengguna Google,5,"sangat membantu, memudahkan kita mencari tiket KA yang kita inginkan sesuai budget",2026-04-01 20:03:59,0
3e45f683-1494-48b4-886f-52c7057d4804,Pengguna Google,5,semoga semakin baik pelayanan nya,2026-04-01 18:24:37,0
e86ccf2d-b982-4a4b-b1fe-3356273c9755,Pengguna Google,4,kadang tiket kosong susah buat dadakan,2026-04-01 14:30:33,0
001df105-245f-4f1e-a138-53f6ce3b4cd9,Pengguna Google,1,boking nya cuma bisa 4 penumpang terus gak bisa pesan ulang bukannya mempermudah pengguna malah mempersulit tolong di tinjau lagi lah,2026-04-01 14:14:52,0
cf927386-b9fb-4319-bd6c-6c792f261aa9,Pengguna Google,3,halo ini gimana Kai katanya suruh upgrade ke member basic udah ngisi data bolak balik tetep aja ngga bisa.. kasih solusi nya Gimna saya udah sampe bolak balik ganti akun tetep aja tidak bisa,2026-04-01 12:56:31,1
02a5e4b6-cf4c-466b-bf04-bfd5505d1740,Pengguna Google,5,sangat memudahkan dlm pemesanan,2026-04-01 12:39:09,0
57505afb-d622-4bd8-a655-87abadafceb2,Pengguna Google,1,keberangkatan di batalkan oleh pihak kai,2026-04-01 12:18:28,0
102d2ad0-1857-42e8-b84f-e395fc6f9f60,Pengguna Google,1,susah pesen tiket skrng mah,2026-04-01 11:18:06,1
ff1cb986-1fb4-449c-a95b-22de916d443d,Pengguna Google,5,bikin mudah lihat jadwal kai,2026-04-01 10:42:47,0
9b4a0eaf-e524-4fd3-8792-514931d1df28,Pengguna Google,5,sangat memudahkan dalam pemesanan tiket kereta api 👍,2026-04-01 9:43:29,0
08c9f5a9-083c-44f4-b571-55a404923189,Pengguna Google,5,"sumpah ini aplikasi membantu sekali, bisa beli tiket online, kerata apapun dari mulai kereta jarak jauh, krl, ka bandara, keretacepat bisa dengan mudah, metode pembayaran cukup lengkap juga😁👍",2026-04-01 7:58:40,0
eb0468e5-bda1-4daa-9e06-d167d2f7d0b9,Pengguna Google,1,Gak kompatible hp Huawei,2026-04-01 5:12:24,1
16392a77-b0df-4632-bc9e-4afbfef2b4cf,Pengguna Google,5,Nggak bisa masuk lagi sekarang udah lancar,2026-04-01 4:40:13,0
e92f2e94-f42d-4778-9bd7-5553f62c3c12,Pengguna Google,1,"banyak error setelah update, jadwal susah muncul. tolong diperbaiki",2026-04-01 4:14:17,1
afa56c50-e5bd-4b87-a904-0463aac94311,Pengguna Google,3,"pilihan pembayaran sedikit, serta aplikasi lemot",2026-04-01 1:37:14,1
e15e70af-898f-4a37-9490-53ec7c160ab2,Pengguna Google,1,Sekarang aplikasi lambat banget mau pesan buat bulan mei error trs,2026-04-01 1:13:18,1
a81a579c-8d90-4592-b7df-f9c4a6e39e58,Pengguna Google,4,kenapaa aplikasinya udah gk kompatibel lagii????😭😭😭😭,2026-04-01 1:11:21,1
312f6aed-8b22-435f-bc79-945ea7ca8bcd,Pengguna Google,1,kenapa gak bisa di gunakan aplikasinya,2026-04-01 0:04:56,1
7b611db2-3bb4-4665-9934-15d17750079c,Pengguna Google,1,aplikasinya cacad semenjak di update banyak bugnya 👎👎,2026-03-31 23:18:39,1
3e480209-4544-475a-ab2a-43a808d0ba37,Pengguna Google,1,Bagusan versi lama bisa atur2 jadwal sesuai keperluan. Misal kehabisan tiket kereta ke kota tujuan. Masih bisa lihat jadwal kereta laine untuk menyesuaikan kereta yang tersedia walopun pindah2 kereta (beli tiket lebih dari 1 kereta) Versi lama walopun tiket habis jadwal kereta masih mincul.,2026-03-31 22:50:51,0
2192f525-3f3c-484b-9d20-0aed0f052ada,Pengguna Google,1,"Aneh nih apk habis update, tiket yang murah malah gada, sisa yg ratusan ribu. liat di HP laen yg blom update masih banyak tiket yg murah. Tau gitu gua ga update.",2026-03-31 19:50:02,1
5b9a671f-a969-41fc-adfb-f6615c446376,Pengguna Google,1,Tidak bisa melengkapi data diri jadi member basic ...(daftar akun basic) kenapa?,2026-03-31 16:03:04,1
5f551bf3-7fd5-4b3a-b8e8-606334b1a65d,Pengguna Google,1,Oi kai ini gimana dah kadang ada jadwal kadang gak ada,2026-03-31 13:50:39,1
f6448b74-9073-4b22-99a5-c277e2892c5c,Pengguna Google,5,aplikasi sangat membantu,2026-03-31 12:31:39,0
989c21cb-93e4-43e2-92b9-91529842e198,Pengguna Google,1,"aplikasi ndak guna. masa blom beli tiket sama sekali, dah dianggap beli tiket berkali2. yg bener aja aplikasinya. kl blom bisa buat aplikasi yg bener, jangan sok2an deh. bikin susah orang",2026-03-31 11:55:04,1
1c1889a8-e976-4061-9e65-e05e3e84ed59,Pengguna Google,1,"tidak bisa menggunakan shopeepay, menambah kartu debit/kredit juga tidak bisa",2026-03-31 8:40:14,1
317cfad6-032b-40d6-a6a7-95999f2b8da5,Pengguna Google,5,"kenapa yaa sekarang aplikasi nya sering gak muncul tiket nya, padahal di travol___ masih tersedia, tolong dong min di perbaiki.",2026-03-31 6:25:55,1
94356ba5-3d94-4502-95f4-1aaf998bdf35,Pengguna Google,1,"setiap top up ke apk kai selalu hilang 2k, mana ga ada penjelasan transaksi kemana 2k itu hilang... jd dah berapa kali ngisi dah ga tau lah brp x 2k ku dh lenyap",2026-03-31 4:48:46,0
b127b3c6-d4fa-4b4f-983e-ec0b02fdd667,Pengguna Google,1,"dulu tiket cancelan slalu muncul ilang,,jadi ada ksmpatn buat boking,,yg terbaru susah munculnya,,di arahinya jam lain,,trus kalo boking H-1 susah,,aplikasi yg lama 4 jam sblm kbrangkatan masih bisa boking online.skrng gak bisa..payah jelek",2026-03-31 3:36:44,0
0aee7fe0-f6ca-4ef1-99f6-ef20641b1f58,Pengguna Google,1,kai sekarang sering delay,2026-03-31 2:18:39,0
941528f7-f274-4580-b819-ab842b75b0c4,Pengguna Google,1,"satu"" ya andalan saya KAI ACCESS sekarang ko nyari tiket jadi susah bug atau gimana? saya cari tiket pwk-pwt awalnya ada jadwal trus pas di coba lagi malah gak ada jadwal !!! aneh :(",2026-03-31 0:51:19,1
0ca09821-5381-4e16-a826-3b30089c7b3e,Pengguna Google,5,min app kai access lgi eror y ko gak ada jadwal keberangkatan maupun arah balik kereta Serayu,2026-03-30 22:53:27,1
e6b03bb2-bb05-4277-a483-85ee13cc1da0,Pengguna Google,1,hp lama tidak bisa instal. gimana mau beli tiket,2026-03-30 22:13:11,1
1d1426ad-567c-4b22-a32c-27a71945d40b,Pengguna Google,1,apk gak guna gak bisa di gunakan,2026-03-30 17:21:53,1
33328da8-bfdf-440a-9c35-844942e64976,Pengguna Google,5,"memudahkan untuk membeli tiket, tak perlu mengantri di loket, tingkatkan terus aplikasinya, kadang ada bug di live treking KAI",2026-03-30 14:18:04,0
1ecee783-ba06-4810-b1d6-bfe87e08278e,Pengguna Google,3,udh d perbarui. tp jadwal sering gak ada terus.. sama sering logout..,2026-03-30 10:54:09,1
b039c038-f970-4619-9af2-18edc756f60a,Pengguna Google,2,sering eror geretan akuuu,2026-03-30 9:48:21,1
78c671d3-2b2e-4121-90be-e68f0331ec77,Pengguna Google,1,Masa ga bisa di download. aneh banget,2026-03-30 8:58:49,1
e858ec1e-287d-4eaf-89d8-d07ec3846dbb,Pengguna Google,4,"pokoknya JANGAN pernah Beli Taxi Dalam 1 pemesanan Kereta. RUGIII PARAH, kereta terlambat pun, kita yg nanggung kalo bluebird nya merasa sudah menunggu dan melaporkan sebagai kesalahan kita (padahal keretanya yg telat.. JANGAN POKOKNYA JANGAN",2026-03-30 8:51:17,0
363fb429-8872-40d4-b1aa-f75585242c3b,Pengguna Google,1,"bnyak bug nya, perbaikin woi",2026-03-30 8:36:57,1
0ba18c37-e4cc-4824-b1a5-5beaba787052,Pengguna Google,5,Aplikasi cepat untuk perjalanan anda,2026-03-30 8:27:09,0
8f798be7-7b75-4456-95e0-4b2e2a98b952,Pengguna Google,1,"parah banget udah download tetep ga bisa , lemott banget . padahal kuota banyak parahhhhhh",2026-03-30 7:39:41,1
6e472419-3d6f-4b41-b738-8572aeae2444,Pengguna Google,5,"min boking di tanggal 30-31 Maret 2026 kaga ada min, harus nunggu hari H gitu..?",2026-03-30 4:55:35,0
02688bd8-c08c-40c0-b720-56234d8524aa,Pengguna Google,1,makin di update makin aneh. kagak jelas. di apk sebelh masih banyak kursi kosong. pas cek d apliksi resminya malahan penuh. gaje bangett. bagusan sebelum di update..lebih simple tapi nyaman di pakai.,2026-03-30 4:44:11,1
78909575-11ac-4f0d-b102-724a852c84bf,Pengguna Google,1,aplikasi sering ngebug pada saat mencari jadwal kereta,2026-03-30 3:58:04,1
21132bc8-52d3-443c-bc0a-738e6d767513,Pengguna Google,3,Tidak akurat di online tiket habis di area ternyata masih bisa,2026-03-30 2:51:30,1
62de9760-b20b-4dd7-9ac4-46732de07401,Pengguna Google,5,PELAYANAN SANGAT RAMAH.. TERIMAKASIH KAI 😊😊 SEDIKIT LAGI TAMBAHAN.. SEMOGA KEDEPANNYA BISA PEMBAYARAN PAKAI EWALET DANA YA BIAR LEBIH ENAK😊,2026-03-30 2:04:49,0
f0c2c966-f06a-44e8-9aa4-3a6a09deedc7,Pengguna Google,5,semogaa pelayanan nya makin baik,2026-03-30 1:45:18,0
d159b93e-085c-464a-b700-b33bc3f958de,Pengguna Google,5,"Memudahkan pemesanan tiket dan informasi, tolong jadwal krl dari solo balapan ke yogyakarta 06.18 diupdate 06.16 karena di layar tap kartu krl menit ke 16, sedangkan di apk menit ke 18. Terima kasih 🙏🏽",2026-03-29 23:19:47,0
693be554-2151-491e-89bf-ac6b3776050e,Pengguna Google,1,ini aplikasi tambah parah aja bukan nya tambah membaik,2026-03-29 16:33:52,0
662a29dd-c4c5-477f-a10d-f6351b8426d1,Pengguna Google,3,"overall oke, tapi tolong min untuk penumpang upsize (kelewat gendut) diwajibkan beli tiket dua seat. kemarin saya naik eksekutif sebelahan sama penumpang upsize sampai makan 1/2 seat saya, pengalaman tiket 800kan yang kurang menyenangkan.",2026-03-29 14:57:30,0
a14a1979-0cb8-4d76-835b-4787e6be13cb,Pengguna Google,1,"susah masuk akun lama masu otpnya, mau pakek lupa sandi juga ga bisa. gimana caranya niar bisa",2026-03-29 14:41:56,1
ae24f859-6ef3-4488-b08e-31965dd5b7c2,Pengguna Google,1,"kenapa tiba² tidak kompatibel dengan perangkat sayaa???, aduh kek mana ini",2026-03-29 14:29:57,1
